transaction_id,amount,country,hour,device_type,failed_attempts,is_foreign,high_risk_merchant,is_fraud
22463,35077,PE,11,Android,0,0,0,0
22464,22515,CL,10,Android,0,0,0,0
22465,50000,RU,22,Web,7,1,1,1
22466,44517,AR,21,Web,0,1,0,0
22467,78123,BG,0,Unknown,4,1,1,1
22468,170111,CL,14,Android,1,0,0,0
22469,793673,FR,3,Android,8,1,1,1
22470,40912,CL,16,iOS,1,0,0,0
22471,8813,CL,8,Android,0,0,0,0
22472,20398,CL,16,Android,0,1,0,0
22473,50195,AR,16,iOS,0,0,0,0
22474,5502,AR,19,Android,0,0,0,0
22475,94915,CL,11,iOS,0,1,0,0
22476,11915,CL,7,Android,0,0,0,0
22477,11273,CO,10,Windows,0,0,0,0
22478,431050,RU,3,iOS,4,0,1,1
22479,56706,BR,21,iOS,0,0,0,0
22480,21564,PE,14,iOS,1,0,0,0
22481,34961,CL,7,iOS,0,0,0,0
22482,29684,CL,10,iOS,1,0,0,0
22483,71413,CO,20,Android,1,0,0,0
22484,164873,BR,19,Android,1,1,0,0
22485,58655,AR,17,Android,0,0,1,0
22486,72094,AR,19,Android,0,0,0,0
22487,109308,CL,18,iOS,0,0,1,0
22488,20055,CL,16,Web,0,0,1,0
22489,65007,CL,21,iOS,0,1,0,0
22490,55834,PE,10,Android,0,0,1,0
22491,8099,AR,9,Web,0,0,0,0
22492,35801,PE,8,Web,0,0,0,0
22493,5523,CO,19,Android,0,0,0,0
22494,6085,ES,21,Android,0,0,0,0
22495,41972,CL,22,Android,1,0,0,0
22496,49092,CL,15,Android,1,0,0,0
22497,20252,CL,18,Android,1,0,0,0
22498,85580,CL,14,iOS,1,0,0,0
22499,26979,CL,12,iOS,0,0,0,0
22500,20954,MX,10,Android,1,0,0,0
22501,32090,BR,19,Web,1,0,0,0
22502,133094,BR,17,Web,0,0,0,0
22503,36867,AR,10,Web,1,0,0,0
22504,324065,AR,11,iOS,1,0,1,0
22505,26443,US,13,iOS,1,0,0,0
22506,14173,CL,9,iOS,0,0,0,0
22507,22213,BR,10,Android,1,0,0,0
22508,22322,PE,19,iOS,0,0,0,0
22509,15422,CL,15,Android,1,0,0,0
22510,31358,MX,22,Web,1,0,0,0
22511,9100,ES,9,Android,1,0,1,0
22512,1774963,VN,5,Android,6,1,0,1
22513,19727,FR,21,Web,1,0,0,0
22514,75838,FR,12,Android,1,0,0,0
22515,161360,PE,15,Android,1,0,0,0
22516,75584,CL,15,Web,1,0,0,0
22517,501744,CL,16,Web,1,0,0,0
22518,51808,AR,12,Android,1,0,0,0
22519,5726,PE,13,iOS,0,0,0,0
22520,5498,MX,13,Android,0,0,0,0
22521,40453,AR,16,iOS,1,0,0,0
22522,31366,AR,8,Android,0,0,0,0
22523,24405,PE,11,iOS,0,0,0,0
22524,3076,AR,16,iOS,0,0,0,0
22525,6922,CL,13,Android,1,0,0,0
22526,24218,PE,15,Android,0,0,0,0
22527,52188,US,21,Android,1,0,0,0
22528,21145,AR,15,iOS,0,0,0,0
22529,84553,CL,17,Web,0,0,0,0
22530,18484,AR,16,iOS,0,0,0,0
22531,19566,ES,7,Android,0,0,1,0
22532,13509,ES,15,iOS,1,0,0,0
22533,70350,AR,20,Android,1,0,0,0
22534,24570,CL,17,iOS,1,0,0,0
22535,31359,CL,10,Web,0,0,0,0
22536,109858,CL,22,iOS,0,0,0,0
22537,37705,AR,10,Web,0,0,0,0
22538,16531,CL,21,Android,1,0,0,0
22539,66958,MX,7,Web,0,0,0,0
22540,136855,CL,16,Web,1,0,0,0
22541,2532,PE,21,Android,1,0,0,0
22542,27364,US,13,Web,1,0,1,0
22543,388425,CL,17,iOS,0,0,0,0
22544,22232,CL,19,Android,1,0,0,0
22545,13980,US,11,Android,0,0,0,0
22546,147390,PE,14,Web,0,0,1,0
22547,7141,CL,12,iOS,1,0,0,0
22548,59211,PE,8,Windows,1,0,0,0
22549,18476,CL,13,Web,0,1,0,0
22550,264038,CL,15,Android,0,0,0,0
22551,98047,CO,10,iOS,1,0,0,0
22552,16625,CL,21,Android,1,0,0,0
22553,84336,AR,21,Android,1,0,0,0
22554,29547,BR,12,iOS,1,0,0,0
22555,2005,PE,16,iOS,1,0,0,0
22556,10116,MX,17,Android,0,0,0,0
22557,52708,PE,17,iOS,0,0,0,0
22558,104424,PE,16,iOS,0,0,1,0
22559,143890,AR,13,Windows,0,0,0,0
22560,10825,CL,20,Web,0,0,0,0
22561,3351,PE,9,Android,0,0,0,0
22562,22955,AR,11,Android,1,0,0,0
22563,98505,CL,20,iOS,1,0,0,0
22564,42867,PE,15,Android,0,0,0,0
22565,7765,CL,21,iOS,0,0,0,0
22566,4633,CL,9,iOS,0,0,0,0
22567,6604,CO,22,Android,0,0,0,0
22568,56497,CO,10,Android,1,0,0,0
22569,3372,CL,14,Android,1,0,0,0
22570,34369,CL,8,iOS,0,0,0,0
22571,177124,MX,18,iOS,0,0,0,0
22572,127725,AR,7,Web,0,0,0,0
22573,47691,CL,16,Web,1,0,0,0
22574,504119,PK,2,Android,4,1,0,1
22575,35995,CO,14,iOS,1,0,1,0
22576,5000000,CL,3,Unknown,8,1,0,1
22577,331273,BR,22,Android,1,0,0,0
22578,468210,CL,19,Android,1,0,0,0
22579,61470,MX,16,Web,0,0,0,0
22580,5820,BR,15,iOS,0,0,0,0
22581,20533,CL,8,iOS,0,0,0,0
22582,19637,AR,10,Android,0,0,0,0
22583,59833,CL,7,Android,0,0,0,0
22584,3782,BR,13,Web,1,0,0,0
22585,71102,CL,8,iOS,1,0,1,0
22586,27339,BR,18,iOS,0,0,0,0
22587,54315,AR,13,Web,0,0,0,0
22588,136347,CO,17,Android,0,0,0,0
22589,34524,CL,14,iOS,1,0,0,0
22590,78402,CL,10,iOS,1,0,0,0
22591,21875,PE,18,Android,1,1,0,0
22592,19773,BR,12,iOS,0,0,0,0
22593,42667,CL,19,Android,1,0,1,0
22594,40962,AR,12,Web,1,0,0,0
22595,12839,CO,7,Web,0,0,0,0
22596,24015,CL,21,iOS,1,0,0,0
22597,31816,CL,16,iOS,1,0,0,0
22598,36983,CO,18,Android,1,1,1,0
22599,7811,CL,17,Android,1,0,0,0
22600,20441,AR,18,iOS,0,0,0,0
22601,89613,BR,15,iOS,1,0,0,0
22602,19063,CL,13,Android,1,1,0,0
22603,147090,AR,18,iOS,0,0,1,0
22604,63388,CL,21,Android,1,0,0,0
22605,350252,CL,9,iOS,1,0,0,0
22606,5548,CL,22,Web,0,0,0,0
22607,55105,CL,12,iOS,1,1,0,0
22608,8466,CO,16,iOS,0,0,0,0
22609,423757,PE,7,iOS,1,0,0,0
22610,27063,CO,10,iOS,1,0,0,0
22611,140288,CL,20,Windows,0,0,0,0
22612,8350,AR,22,Android,0,0,0,0
22613,61489,CL,20,Web,1,0,0,0
22614,749716,CO,8,Android,1,1,1,0
22615,8770,CL,12,Web,1,1,0,0
22616,3865,CL,13,Web,1,0,0,0
22617,216373,BR,14,iOS,0,0,0,0
22618,2380,CO,22,Web,0,1,1,0
22619,3435,MX,7,Android,0,0,0,0
22620,337240,MX,22,Web,0,0,0,0
22621,25829,MX,9,Android,0,0,0,0
22622,74326,MX,11,Android,0,0,0,0
22623,17974,MX,8,Web,0,0,0,0
22624,6372,CO,18,Android,0,0,0,0
22625,243114,CL,9,iOS,0,0,1,0
22626,1307,CL,19,iOS,1,0,0,0
22627,35868,PE,9,iOS,0,0,0,0
22628,140381,CL,10,iOS,0,0,0,0
22629,23068,ES,15,Web,1,0,0,0
22630,60344,CL,11,iOS,1,0,0,0
22631,14070,CL,13,iOS,0,0,1,0
22632,20747,US,8,Web,1,0,0,0
22633,45248,PE,18,iOS,0,0,0,0
22634,13880,CL,22,Web,0,0,0,0
22635,36532,BR,11,Android,1,1,0,0
22636,40803,AR,22,Android,0,0,0,0
22637,27972,BR,20,Android,0,0,0,0
22638,10916,MX,21,Web,0,0,0,0
22639,7883,US,13,Web,0,0,0,0
22640,391880,CL,14,iOS,0,0,0,0
22641,61940,CO,16,Web,0,0,0,0
22642,1748,AR,8,iOS,0,0,0,0
22643,65962,ES,3,Android,8,1,1,1
22644,805461,CN,5,Android,6,1,1,1
22645,8237,FR,8,Web,0,0,0,0
22646,170211,BR,18,iOS,0,0,1,0
22647,11680,CL,20,Android,1,0,0,0
22648,69794,CL,10,iOS,0,0,0,0
22649,176651,AR,3,Android,7,1,1,1
22650,68609,CL,16,Android,1,0,0,0
22651,330183,MX,15,Web,1,0,1,0
22652,5805,BR,19,Android,0,0,0,0
22653,2397,MX,10,iOS,1,0,0,0
22654,116691,CO,8,Web,1,1,0,0
22655,111738,CL,10,Android,1,0,0,0
22656,213238,AR,12,Web,1,0,1,0
22657,403720,CL,15,Web,1,0,0,0
22658,44330,MX,16,iOS,1,0,0,0
22659,56663,CL,15,iOS,0,0,0,0
22660,48342,AR,17,Windows,0,0,0,0
22661,45602,BR,14,iOS,1,0,0,0
22662,45097,CL,16,Android,1,0,0,0
22663,32586,CO,22,iOS,0,1,0,0
22664,33083,CO,10,iOS,1,0,0,0
22665,800000,CL,10,Web,1,0,0,0
22666,30330,CL,19,Android,0,0,0,0
22667,129287,MX,16,iOS,0,0,0,0
22668,81010,CL,15,Android,0,0,0,0
22669,26417,BR,12,Web,1,0,0,0
22670,23485,PE,17,iOS,0,0,0,0
22671,174733,CL,8,iOS,0,0,0,0
22672,705153,AR,16,Android,1,1,0,0
22673,101691,CL,11,iOS,0,0,0,0
22674,22643,BR,16,iOS,1,0,0,0
22675,55188,PE,8,Android,0,0,0,0
22676,55371,CL,16,Android,1,0,0,0
22677,5036,CL,15,Android,1,1,0,0
22678,220343,AR,10,Web,1,0,0,0
22679,35358,CL,19,Android,1,0,0,0
22680,13050,CL,18,iOS,0,0,0,0
22681,30294,CO,21,Web,0,0,0,0
22682,181447,CO,17,Android,1,0,0,0
22683,55214,CL,15,iOS,1,0,0,0
22684,15246,BR,16,iOS,0,0,0,0
22685,3320,US,7,Web,1,0,0,0
22686,44845,CL,21,Web,1,0,0,0
22687,5306,CL,18,Android,1,0,0,0
22688,74814,AR,12,Web,1,0,0,0
22689,11847,CL,16,Android,1,0,0,0
22690,9277,PE,19,iOS,0,0,0,0
22691,63987,BR,22,iOS,1,0,0,0
22692,39724,CL,7,Android,0,0,0,0
22693,9788,BR,20,Web,1,0,0,0
22694,177680,PE,16,iOS,1,0,0,0
22695,286883,US,10,iOS,0,0,0,0
22696,100634,PE,21,Web,1,0,0,0
22697,122405,BR,9,Windows,1,1,0,0
22698,15044,PE,10,Android,0,0,0,0
22699,7419,PE,20,Windows,1,0,0,0
22700,41225,AR,18,Android,1,0,0,0
22701,189746,AR,15,Web,1,0,0,0
22702,60421,PE,19,Android,0,0,0,0
22703,67275,BR,17,Android,0,1,0,0
22704,41489,AR,14,iOS,0,0,0,0
22705,7935,CO,13,iOS,0,0,0,0
22706,17226,CL,13,Android,0,0,0,0
22707,57248,CL,7,Web,0,0,0,0
22708,33881,MX,21,Android,1,0,0,0
22709,19114,BR,7,iOS,1,0,0,0
22710,37463,ES,10,Android,1,1,0,0
22711,22967,CL,17,Android,1,0,0,0
22712,45671,CL,20,Android,0,0,0,0
22713,13877,CL,15,Windows,0,0,0,0
22714,13665,US,22,Web,0,0,0,0
22715,407297,US,12,Android,1,1,1,0
22716,4322,MX,11,iOS,0,0,0,0
22717,32679,CL,16,Android,1,0,1,0
22718,11993,DE,20,Web,0,0,0,0
22719,23678,CO,13,Android,0,0,0,0
22720,40856,CL,20,Android,1,0,0,0
22721,57275,AR,9,Web,0,1,0,0
22722,37057,PE,7,iOS,0,0,1,0
22723,80224,CL,20,Android,0,0,0,0
22724,4221,MX,10,Web,1,0,0,0
22725,1507,AR,13,Android,0,0,0,0
22726,67454,CL,20,Web,1,0,0,0
22727,11318,CL,22,Android,0,0,0,0
22728,33374,PE,15,Web,1,1,0,0
22729,2785,CL,19,iOS,1,0,1,0
22730,61976,US,17,Android,0,0,0,0
22731,38658,CL,11,Windows,1,0,0,0
22732,41005,BR,21,Android,0,1,0,0
22733,69919,CL,11,Web,0,0,0,0
22734,36453,CL,16,Android,0,0,0,0
22735,32293,BR,16,Android,1,0,0,0
22736,15187,AR,17,Web,0,0,1,0
22737,443739,CL,14,Android,1,0,0,0
22738,15561,CL,19,iOS,0,0,0,0
22739,33658,ES,22,Web,1,0,0,0
22740,44350,AR,16,Web,0,0,0,0
22741,47011,CL,22,Android,1,0,0,0
22742,686941,CL,22,Unknown,4,1,1,1
22743,33331,AR,11,iOS,0,0,0,0
22744,42460,AR,18,iOS,0,0,1,0
22745,21702,PE,19,Windows,0,0,0,0
22746,7744,CL,7,Web,1,1,0,0
22747,233833,AR,18,Android,0,0,0,0
22748,51087,BR,15,Web,1,0,0,0
22749,6186,CL,17,Android,1,0,0,0
22750,1486,CL,19,Web,0,0,0,0
22751,12686,CL,18,Web,1,0,0,0
22752,41614,PE,9,Android,1,0,0,0
22753,78808,AR,20,Android,1,0,0,0
22754,53171,US,13,Android,1,0,0,0
22755,16979,CO,7,Web,0,1,0,0
22756,291626,CO,14,Web,0,0,0,0
22757,90633,PE,7,iOS,0,0,0,0
22758,84278,AR,7,Web,1,0,0,0
22759,260776,DE,18,Web,0,0,0,0
22760,37352,PE,9,iOS,1,0,0,0
22761,1681,CL,7,Web,0,0,1,0
22762,63237,ES,11,iOS,1,0,0,0
22763,5328,CL,19,Android,1,0,0,0
22764,377426,BR,9,Web,1,0,0,0
22765,46998,CL,11,iOS,1,0,0,0
22766,171063,PE,18,iOS,1,0,0,0
22767,109198,FR,9,Web,0,0,0,0
22768,219334,CL,15,Android,0,0,0,0
22769,29124,CL,19,iOS,0,0,0,0
22770,154812,CO,7,iOS,0,1,0,0
22771,56734,ES,15,iOS,0,0,1,0
22772,44796,CL,13,Android,0,0,0,0
22773,367435,NG,2,Unknown,3,1,0,1
22774,4059,AR,13,iOS,1,0,0,0
22775,18796,CL,20,iOS,1,0,0,0
22776,5579,CO,17,iOS,0,0,0,0
22777,33504,CL,9,Web,0,0,0,0
22778,77025,CL,15,Android,1,0,0,0
22779,126207,AR,17,Android,1,0,0,0
22780,26690,US,14,Android,1,0,0,0
22781,584983,CL,7,Android,0,1,0,0
22782,40045,CL,7,Android,0,0,1,0
22783,117269,AR,18,iOS,0,0,0,0
22784,14220,PE,21,iOS,1,0,1,0
22785,68651,CL,18,iOS,0,0,0,0
22786,54362,US,8,iOS,0,0,0,0
22787,37456,US,22,Web,1,0,0,0
22788,19999,CL,22,iOS,1,0,1,0
22789,36875,CL,9,Android,1,0,0,0
22790,1415,CL,20,Android,1,0,1,0
22791,164852,AR,15,Android,0,0,0,0
22792,109533,AR,18,Web,1,0,1,0
22793,141274,AR,22,Android,1,0,0,0
22794,183440,BR,21,Windows,0,1,0,0
22795,171506,BG,2,iOS,4,1,1,1
22796,62864,CL,15,iOS,0,0,0,0
22797,75709,FR,18,iOS,1,0,0,0
22798,118854,CO,15,Android,0,0,0,0
22799,344127,AR,20,Web,0,0,0,0
22800,34509,CL,21,Android,1,0,0,0
22801,2980,BR,12,Android,0,1,0,0
22802,56827,CL,19,iOS,0,0,0,0
22803,7608,AR,12,Web,0,0,0,0
22804,18738,BR,7,Android,0,0,0,0
22805,42707,AR,15,iOS,1,0,0,0
22806,9322,AR,8,Android,1,0,0,0
22807,5794,CO,22,Web,0,0,0,0
22808,32222,AR,16,Android,1,0,0,0
22809,24252,CL,11,Android,0,0,0,0
22810,2792,MX,16,Web,0,0,0,0
22811,22311,CL,9,Android,0,0,0,0
22812,50519,CO,11,iOS,1,0,0,0
22813,13009,AR,7,Web,1,0,0,0
22814,187392,DE,10,Android,1,0,0,0
22815,53838,DE,3,iOS,4,1,0,1
22816,7724,BR,10,Web,0,0,0,0
22817,565202,CO,18,Windows,0,0,0,0
22818,36818,MX,11,Web,0,0,0,0
22819,296663,MX,14,Android,1,0,0,0
22820,22747,CL,21,iOS,0,0,0,0
22821,21125,CL,21,Android,0,0,0,0
22822,166037,AR,22,Android,0,0,1,0
22823,88556,CL,9,Web,0,0,1,0
22824,111413,CL,14,iOS,0,0,0,0
22825,21136,CO,21,Web,0,0,0,0
22826,8593,CO,8,Android,1,0,0,0
22827,47008,CL,16,Android,1,0,0,0
22828,66787,CL,15,iOS,0,1,0,0
22829,60440,BR,22,iOS,0,0,0,0
22830,70729,CL,13,Android,0,0,0,0
22831,38293,CL,8,Android,1,0,0,0
22832,32533,BR,13,iOS,1,0,0,0
22833,18397,CL,10,Android,1,0,0,0
22834,34366,CL,16,Android,0,0,0,0
22835,125621,DE,7,iOS,1,1,0,0
22836,95495,CL,7,iOS,1,0,0,0
22837,25785,BR,9,Web,1,0,0,0
22838,18115,MX,9,Web,1,0,0,0
22839,13805,AR,17,Web,0,0,0,0
22840,45820,FR,13,iOS,0,0,0,0
22841,99632,BR,8,Android,1,0,0,0
22842,144680,AR,21,Web,1,0,0,0
22843,41031,CL,10,iOS,0,1,0,0
22844,730868,PE,16,Windows,1,0,1,0
22845,37951,DE,14,Android,1,0,0,0
22846,11859,BR,7,Android,1,0,1,0
22847,68372,CL,21,Web,1,0,0,0
22848,185632,AR,10,Web,1,0,0,0
22849,757,DE,7,Web,0,0,0,0
22850,26405,BR,20,Web,1,0,0,0
22851,23585,AR,9,Web,1,0,0,0
22852,95493,CL,7,iOS,1,0,0,0
22853,36703,AR,15,iOS,1,0,0,0
22854,196737,PE,17,iOS,0,0,1,0
22855,131238,MX,18,iOS,1,0,0,0
22856,160237,MX,8,iOS,0,1,0,0
22857,44161,CL,21,Windows,0,0,0,0
22858,593705,PE,19,Android,1,0,0,0
22859,8044,PE,22,iOS,1,0,0,0
22860,48512,CL,17,iOS,1,0,0,0
22861,29550,CL,21,Android,0,1,0,0
22862,12440,CL,15,Android,0,0,0,0
22863,62335,CL,8,iOS,0,0,0,0
22864,26946,CL,11,Windows,1,0,0,0
22865,16668,CL,21,Web,0,0,0,0
22866,364062,CL,14,iOS,0,0,0,0
22867,11598,CL,11,iOS,1,0,0,0
22868,2005,AR,11,iOS,1,0,0,0
22869,91109,CL,16,Android,1,0,0,0
22870,105069,AR,16,Android,1,0,0,0
22871,81298,ES,15,iOS,0,0,0,0
22872,308855,PE,7,Android,1,1,0,0
22873,46581,AR,10,Android,0,0,0,0
22874,307163,CL,12,Android,0,0,0,0
22875,4844,MX,17,Android,1,0,0,0
22876,44873,CL,12,Web,0,0,0,0
22877,14223,MX,21,Android,0,0,0,0
22878,44769,CO,22,Android,1,1,0,0
22879,62262,BR,8,Web,1,0,0,0
22880,56686,CL,12,iOS,1,0,0,0
22881,31121,CO,13,iOS,1,0,0,0
22882,19685,CO,22,Web,0,0,0,0
22883,37694,MX,15,Android,0,0,0,0
22884,74223,PE,20,Web,0,0,0,0
22885,12484,AR,13,iOS,0,0,0,0
22886,12386,CL,19,iOS,0,0,0,0
22887,15670,CL,22,Android,0,0,0,0
22888,14068,CL,16,Android,1,0,0,0
22889,35638,DE,11,Android,0,0,0,0
22890,36772,CO,19,Web,0,0,0,0
22891,10976,CL,13,Android,0,1,0,0
22892,65091,PE,10,Android,0,0,0,0
22893,21725,CO,10,Android,1,0,0,0
22894,290159,PE,18,iOS,1,0,0,0
22895,61815,DE,21,iOS,1,0,0,0
22896,258217,CL,7,iOS,0,0,0,0
22897,34294,PE,11,Android,1,1,0,0
22898,210064,CL,13,iOS,0,0,0,0
22899,158972,CL,14,Android,1,0,0,0
22900,22652,PE,8,Android,0,0,0,0
22901,56182,CL,19,Web,1,0,0,0
22902,115312,AR,13,Android,1,0,0,0
22903,78190,CL,13,Android,1,0,0,0
22904,21851,AR,19,Web,1,0,0,0
22905,15115,CO,7,Web,0,0,0,0
22906,72712,AR,16,iOS,1,0,1,0
22907,800000,CO,8,Android,1,0,0,0
22908,115108,AR,10,iOS,1,0,0,0
22909,4741,MX,14,Android,0,0,0,0
22910,36391,CL,19,iOS,1,0,0,0
22911,430351,BR,19,Android,0,0,0,0
22912,52112,CL,22,Android,1,0,0,0
22913,81928,CL,10,Android,1,0,0,0
22914,91040,CL,20,Android,0,0,0,0
22915,69681,CL,15,Android,0,0,0,0
22916,85431,BG,22,iOS,8,1,1,1
22917,92693,CL,21,Android,1,0,0,0
22918,42894,CO,7,Android,1,1,0,0
22919,90312,ES,13,Android,1,0,0,0
22920,10624,PE,19,Android,1,0,0,0
22921,9408,CO,8,iOS,0,0,0,0
22922,69069,ES,14,Android,0,0,0,0
22923,11770,BR,9,iOS,1,0,0,0
22924,111873,CL,8,Android,0,0,0,0
22925,189875,PE,11,iOS,1,0,0,0
22926,7449,CL,11,iOS,1,0,0,0
22927,49818,US,13,Web,1,0,0,0
22928,44294,CL,19,Windows,1,0,0,0
22929,140455,PE,20,iOS,0,0,0,0
22930,20422,PE,19,iOS,1,0,0,0
22931,121692,CL,14,Android,1,0,1,0
22932,43330,BR,13,Android,0,0,0,0
22933,101284,CL,18,Android,0,0,0,0
22934,14630,CL,7,Web,1,0,0,0
22935,54765,CL,21,Web,1,0,0,0
22936,73084,FR,14,Web,0,0,0,0
22937,28772,CO,21,iOS,0,0,0,0
22938,5672,CL,20,iOS,0,1,0,0
22939,329159,CL,8,Android,1,0,0,0
22940,14377,MX,7,Android,1,0,0,0
22941,47860,FR,14,Web,0,0,0,0
22942,29318,CL,22,Android,1,0,0,0
22943,98221,BR,17,iOS,0,1,0,0
22944,19733,CL,9,Web,1,0,0,0
22945,59446,CL,18,Android,1,0,0,0
22946,97304,BR,18,Android,1,0,0,0
22947,33205,DE,7,iOS,1,0,0,0
22948,50579,PE,21,Android,1,0,1,0
22949,30844,MX,22,Web,0,0,0,0
22950,24739,CO,18,iOS,1,0,0,0
22951,26233,AR,11,Android,0,1,0,0
22952,86429,DE,20,iOS,0,0,0,0
22953,4000,MX,7,Android,0,0,1,0
22954,18026,AR,20,Android,1,0,0,0
22955,122176,PE,21,iOS,0,0,0,0
22956,15316,MX,16,Web,1,1,0,0
22957,16055,CL,12,Web,0,0,0,0
22958,48356,CL,20,Android,0,0,0,0
22959,21070,PE,12,iOS,1,0,0,0
22960,65509,BR,20,Android,0,0,1,0
22961,167900,CL,23,Web,5,1,1,1
22962,65497,BR,14,Web,0,0,0,0
22963,312848,CL,20,iOS,1,0,0,0
22964,18862,CL,14,iOS,0,0,0,0
22965,154219,CL,9,Android,1,0,0,0
22966,13351,MX,16,Android,0,0,0,0
22967,17499,AR,13,iOS,0,0,0,0
22968,67590,CO,11,Web,1,1,0,0
22969,3631,CO,10,Web,0,1,1,0
22970,20855,BR,20,Web,0,0,0,0
22971,150394,PE,18,iOS,0,0,0,0
22972,13572,US,16,Web,1,0,0,0
22973,80577,CL,13,iOS,0,0,1,0
22974,5000000,RU,2,iOS,6,1,1,1
22975,171800,BR,22,iOS,0,0,0,0
22976,100974,FR,8,Android,1,0,0,0
22977,81667,CO,16,Web,1,0,1,0
22978,800000,CO,19,Windows,0,0,0,0
22979,8375,CL,13,Android,1,1,0,0
22980,119216,NG,2,Android,7,1,0,1
22981,27350,CL,20,iOS,0,0,0,0
22982,32771,CL,22,Web,0,0,0,0
22983,62123,AR,12,Web,1,0,0,0
22984,117242,PE,8,iOS,1,0,1,0
22985,17749,BR,20,Android,0,0,0,0
22986,68286,CL,16,Android,0,0,0,0
22987,85338,CL,8,Web,0,0,0,0
22988,106531,DE,7,iOS,1,0,0,0
22989,30321,CL,9,Android,0,0,0,0
22990,25949,AR,10,Web,1,0,0,0
22991,89367,CL,22,Windows,0,0,0,0
22992,114204,MX,10,iOS,0,0,0,0
22993,63471,CL,8,Android,1,1,1,0
22994,5672,CL,21,Web,0,0,0,0
22995,66733,CL,10,Android,0,0,0,0
22996,131359,RO,5,Android,7,1,1,1
22997,6751,PE,17,Android,1,0,1,0
22998,86978,CL,18,Web,1,0,0,0
22999,45096,PE,13,iOS,0,0,0,0
23000,17689,CL,8,Android,0,0,0,0
23001,800000,PE,12,iOS,0,0,0,0
23002,60272,BR,19,iOS,0,0,0,0
23003,33386,CL,14,Windows,0,0,0,0
23004,12688,US,8,Web,1,0,0,0
23005,18996,MX,22,Android,1,0,0,0
23006,11204,BR,15,Android,0,0,1,0
23007,39988,US,9,Windows,1,0,0,0
23008,32387,CO,15,Web,0,0,0,0
23009,2347,AR,12,Android,0,0,1,0
23010,27688,CL,17,Web,1,0,1,0
23011,13819,CL,18,Web,1,0,1,0
23012,47300,AR,22,Android,0,1,0,0
23013,71691,BR,11,Web,0,0,0,0
23014,55929,CL,13,Web,0,1,0,0
23015,56385,BR,13,iOS,0,0,1,0
23016,625299,RU,2,Unknown,6,0,1,1
23017,20384,CL,7,Android,1,0,0,0
23018,41866,CL,17,Web,0,1,0,0
23019,18091,CL,15,Web,0,0,1,0
23020,88210,CL,17,iOS,1,0,0,0
23021,5342,CL,21,Android,1,1,0,0
23022,119074,FR,12,Web,0,0,0,0
23023,9911,CL,11,Android,1,1,0,0
23024,62801,CO,22,Web,0,0,1,0
23025,15435,CO,19,iOS,0,0,0,0
23026,14044,CL,19,Android,1,0,0,0
23027,6915,PE,13,iOS,0,0,0,0
23028,14696,CL,18,Android,1,1,0,0
23029,107614,BR,22,Web,0,0,0,0
23030,43007,BR,15,Web,1,0,0,0
23031,17661,PE,16,Android,0,0,0,0
23032,48141,CL,9,Android,1,0,0,0
23033,2822,PE,9,Android,0,1,0,0
23034,79277,AR,22,iOS,1,0,0,0
23035,40884,AR,21,Web,0,0,0,0
23036,25147,CL,15,Web,1,0,0,0
23037,98218,AR,18,iOS,1,0,0,0
23038,6379,CL,16,Web,0,0,1,0
23039,9401,FR,19,Web,1,0,0,0
23040,28736,ES,17,iOS,1,0,1,0
23041,25575,CL,21,Web,0,0,0,0
23042,19072,CO,14,Android,1,0,0,0
23043,25889,CO,10,Web,0,0,0,0
23044,20232,DE,10,Android,1,0,0,0
23045,74488,MX,15,iOS,1,1,0,0
23046,20407,CL,18,Web,1,0,0,0
23047,9383,CL,11,Web,0,0,0,0
23048,58849,CL,15,iOS,1,0,1,0
23049,7467,PE,17,Android,0,0,0,0
23050,24833,AR,12,iOS,0,0,0,0
23051,25452,AR,19,iOS,0,0,0,0
23052,210603,US,8,Web,1,0,0,0
23053,38112,AR,10,iOS,0,0,0,0
23054,11947,CL,13,iOS,1,0,0,0
23055,12440,PE,20,Android,0,0,0,0
23056,152350,BR,19,Web,1,0,0,0
23057,64156,ES,15,Android,1,0,0,0
23058,6943,CO,22,Android,1,1,0,0
23059,37803,CL,16,Web,0,1,0,0
23060,46648,CO,18,Android,0,0,0,0
23061,37465,AR,7,Android,1,0,0,0
23062,950657,NG,1,Android,4,0,0,1
23063,13927,MX,15,Windows,1,0,0,0
23064,133498,BR,13,Android,0,0,0,0
23065,4256,CL,20,iOS,0,0,0,0
23066,270847,MX,13,Windows,0,0,0,0
23067,38984,CL,14,Android,0,0,0,0
23068,57939,CL,8,iOS,0,0,0,0
23069,10749,ES,22,Android,0,0,0,0
23070,30233,FR,17,iOS,0,0,0,0
23071,32393,CO,19,Web,0,1,0,0
23072,58885,BR,22,iOS,1,0,0,0
23073,209407,CL,13,Web,1,0,0,0
23074,58559,BR,7,Web,1,0,0,0
23075,23106,CL,19,iOS,0,0,0,0
23076,3958,AR,7,iOS,1,0,0,0
23077,23828,CO,12,iOS,0,0,0,0
23078,203382,CL,15,iOS,0,0,0,0
23079,35932,CL,12,Windows,1,1,0,0
23080,50703,BR,22,iOS,1,0,0,0
23081,45476,CL,22,Android,1,0,0,0
23082,91192,PE,21,Web,1,0,0,0
23083,19038,CL,21,Windows,1,0,0,0
23084,17851,CL,7,Android,0,0,0,0
23085,11919,CL,15,Web,1,0,0,0
23086,62810,CL,18,Web,1,0,0,0
